date,price,open,high,low,vol.,change_%,volume,date_ddmmyyyy,ret_close,ret_reported
2024-08-12,206.19,206.41,207.14,203.66,6.94M,0.0019,6940000.0,12/08/2024,0.0018950437317784008,0.0019
2024-08-13,207.94,207.73,208.09,205.4,6.39M,0.0085,6390000.0,13/08/2024,0.008487317522673177,0.0085
2024-08-14,210.24,207.74,210.76,207.12,7.00M,0.0111,7000000.0,14/08/2024,0.011060882947004025,0.0111
2024-08-15,211.55,213.0,213.89,211.1,7.00M,0.0062,7000000.0,15/08/2024,0.006230974124809663,0.0062
2024-08-16,213.97,211.69,214.09,211.59,7.93M,0.0114,7930000.0,16/08/2024,0.011439376034034554,0.0114
2024-08-19,215.45,214.0,215.53,213.82,6.09M,0.0069,6090000.0,19/08/2024,0.0069168575033882185,0.0069
2024-08-20,214.52,215.0,216.0,213.68,5.64M,-0.0043,5640000.0,20/08/2024,-0.004316546762589857,-0.0043
2024-08-21,214.6,214.43,215.0,212.84,5.20M,0.0004,5200000.0,21/08/2024,0.00037292560134249975,0.0004
2024-08-22,216.63,214.58,216.8,214.34,5.25M,0.0095,5250000.0,22/08/2024,0.009459459459459474,0.0095
2024-08-23,218.31,217.6,219.19,216.5,7.21M,0.0078,7210000.0,23/08/2024,0.007755158565295739,0.0078
2024-08-26,219.17,219.01,219.68,218.05,5.11M,0.0039,5110000.0,26/08/2024,0.003939352297192,0.0039
2024-08-27,220.18,219.51,220.42,219.19,5.19M,0.0046,5190000.0,27/08/2024,0.004608294930875667,0.0046
2024-08-28,221.29,219.25,222.21,219.19,6.51M,0.005,6510000.0,28/08/2024,0.005041329821055429,0.005
2024-08-29,222.21,222.15,222.98,218.94,6.42M,0.0042,6420000.0,29/08/2024,0.0041574404627413575,0.0042
2024-08-30,224.8,222.5,225.48,221.93,8.57M,0.0117,8570000.0,30/08/2024,0.011655641060258404,0.0117
2024-09-03,220.3,222.3,224.1,219.24,8.96M,-0.02,8960000.0,03/09/2024,-0.020017793594306,-0.02
2024-09-04,219.33,221.04,222.07,217.21,7.39M,-0.0044,7390000.0,04/09/2024,-0.004403086699954595,-0.0044
2024-09-05,217.63,220.15,220.8,216.03,8.07M,-0.0078,8070000.0,05/09/2024,-0.007750877672913048,-0.0078
2024-09-06,212.46,217.6,218.74,211.09,7.78M,-0.0238,7780000.0,06/09/2024,-0.02375591600422733,-0.0238
2024-09-09,216.81,215.19,218.15,214.18,8.94M,0.0205,8940000.0,09/09/2024,0.020474442247952584,0.0205
2024-09-10,205.56,218.6,218.64,200.61,28.41M,-0.0519,28410000.0,10/09/2024,-0.05188875051888753,-0.0519
2024-09-11,207.23,205.25,207.7,201.83,13.66M,0.0081,13660000.0,11/09/2024,0.008124148667055797,0.0081
2024-09-12,206.6,207.65,208.78,204.89,9.06M,-0.003,9060000.0,12/09/2024,-0.0030401003715677666,-0.003
2024-09-13,204.32,206.86,207.85,203.02,10.23M,-0.011,10230000.0,13/09/2024,-0.011035818005808329,-0.011
2024-09-16,207.86,205.83,208.21,205.59,8.63M,0.0173,8630000.0,16/09/2024,0.017325763508222458,0.0173
2024-09-17,209.25,207.73,209.93,207.66,7.57M,0.0067,7570000.0,17/09/2024,0.00668719330318468,0.0067
2024-09-18,207.53,209.01,211.34,206.7,8.26M,-0.0082,8260000.0,18/09/2024,-0.008219832735961718,-0.0082
2024-09-19,210.48,209.78,211.91,207.34,11.64M,0.0142,11640000.0,19/09/2024,0.014214812316291514,0.0142
2024-09-20,211.09,209.93,211.41,209.5,20.88M,0.0029,20880000.0,20/09/2024,0.0028981375902699114,0.0029
2024-09-23,211.44,211.0,211.8,209.99,7.22M,0.0017,7220000.0,23/09/2024,0.0016580605428964112,0.0017
2024-09-24,211.59,211.15,212.95,210.37,7.32M,0.0007,7320000.0,24/09/2024,0.000709421112372377,0.0007
2024-09-25,210.19,211.68,212.24,208.61,8.98M,-0.0066,8980000.0,25/09/2024,-0.006616569781180637,-0.0066
2024-09-26,209.78,211.13,211.7,209.01,7.81M,-0.002,7810000.0,26/09/2024,-0.0019506161092345264,-0.002
2024-09-27,210.5,210.65,212.44,209.33,7.03M,0.0034,7030000.0,27/09/2024,0.0034321670321288966,0.0034
2024-09-30,210.86,206.31,210.96,205.26,8.67M,0.0017,8670000.0,30/09/2024,0.0017102137767222025,0.0017
2024-10-01,207.04,208.9,209.09,206.19,8.54M,-0.0181,8540000.0,01/10/2024,-0.01811628568718593,-0.0181
2024-10-02,207.29,207.08,208.95,205.69,5.81M,0.0012,5810000.0,02/10/2024,0.0012074961360124536,0.0012
2024-10-03,205.23,206.17,206.49,204.34,7.25M,-0.0099,7250000.0,03/10/2024,-0.00993776834386606,-0.0099
2024-10-04,211.22,209.3,211.67,206.91,10.21M,0.0292,10210000.0,04/10/2024,0.029186766067339054,0.0292
2024-10-07,210.93,211.03,213.33,209.69,6.72M,-0.0014,6720000.0,07/10/2024,-0.001372976043935159,-0.0014
2024-10-08,210.75,210.58,211.33,208.38,6.02M,-0.0009,6020000.0,08/10/2024,-0.0008533636751528739,-0.0009
2024-10-09,213.42,209.7,214.24,209.38,7.02M,0.0127,7020000.0,09/10/2024,0.012669039145907446,0.0127
2024-10-10,212.84,214.81,214.81,211.47,7.93M,-0.0027,7930000.0,10/10/2024,-0.0027176459563301725,-0.0027
2024-10-11,222.29,215.67,224.63,215.16,18.32M,0.0444,18320000.0,11/10/2024,0.04439954895696285,0.0444
2024-10-14,221.48,223.2,223.7,218.88,9.05M,-0.0036,9050000.0,14/10/2024,-0.003643888613972801,-0.0036
2024-10-15,222.39,223.66,225.45,221.82,9.24M,0.0041,9240000.0,15/10/2024,0.004108723135271886,0.0041
2024-10-16,223.64,222.33,223.68,221.04,6.38M,0.0056,6380000.0,16/10/2024,0.005620756328971632,0.0056
2024-10-17,224.42,224.27,225.85,223.31,6.47M,0.0035,6470000.0,17/10/2024,0.0034877481666963916,0.0035
2024-10-18,225.37,225.0,225.92,223.1,7.00M,0.0042,7000000.0,18/10/2024,0.004233134301755648,0.0042
2024-10-21,223.0,225.22,225.7,222.9,5.87M,-0.0105,5870000.0,21/10/2024,-0.010516040289302087,-0.0105
2024-10-22,224.12,223.02,225.28,221.1,9.59M,0.005,9590000.0,22/10/2024,0.0050224215246637005,0.005
2024-10-23,223.41,223.66,224.8,222.53,6.18M,-0.0032,6180000.0,23/10/2024,-0.0031679457433517744,-0.0032
2024-10-24,224.98,221.83,225.06,221.66,6.00M,0.007,6000000.0,24/10/2024,0.007027438342061654,0.007
2024-10-25,222.31,225.0,225.62,220.88,6.37M,-0.0119,6370000.0,25/10/2024,-0.011867721575251067,-0.0119
2024-10-28,225.5,223.35,225.64,222.95,6.84M,0.0143,6840000.0,28/10/2024,0.014349332013854577,0.0143
2024-10-29,222.9,225.21,226.75,222.81,6.58M,-0.0115,6580000.0,29/10/2024,-0.011529933481152943,-0.0115
2024-10-30,224.41,222.54,226.31,221.58,7.11M,0.0068,7110000.0,30/10/2024,0.0067743382682816655,0.0068
2024-10-31,221.92,224.7,225.69,221.82,7.83M,-0.0111,7830000.0,31/10/2024,-0.01109576222093489,-0.0111
2024-11-01,222.94,223.56,226.15,222.7,6.92M,0.0046,6920000.0,01/11/2024,0.004596250901225618,0.0046
2024-11-04,219.78,222.65,223.76,219.17,8.23M,-0.0142,8230000.0,04/11/2024,-0.014174217278191459,-0.0142
2024-11-05,221.49,220.03,221.96,220.0,5.60M,0.0078,5600000.0,05/11/2024,0.007780507780507762,0.0078
2024-11-06,247.06,235.0,248.0,234.77,23.99M,0.1154,23990000.0,06/11/2024,0.11544539256851327,0.1154
2024-11-07,236.38,244.5,244.57,235.22,16.45M,-0.0432,16450000.0,07/11/2024,-0.0432283655792115,-0.0432
2024-11-08,236.98,239.34,239.34,235.78,9.50M,0.0025,9500000.0,08/11/2024,0.002538285810982366,0.0025
2024-11-11,239.29,240.0,242.1,239.0,9.02M,0.0097,9020000.0,11/11/2024,0.009747658030213602,0.0097
2024-11-12,239.56,240.55,241.46,238.76,6.86M,0.0011,6860000.0,12/11/2024,0.0011283379999165177,0.0011
2024-11-13,241.16,240.58,244.09,240.31,11.47M,0.0067,11470000.0,13/11/2024,0.006678911337451909,0.0067
2024-11-14,241.87,242.41,244.29,241.05,10.17M,0.0029,10170000.0,14/11/2024,0.0029441034997512716,0.0029
2024-11-15,245.31,241.46,246.42,241.46,11.52M,0.0142,11520000.0,15/11/2024,0.014222516227725635,0.0142
2024-11-18,245.03,247.76,247.93,242.68,9.05M,-0.0011,9050000.0,18/11/2024,-0.0011414129061187994,-0.0011
2024-11-19,243.09,242.25,245.15,241.55,6.79M,-0.0079,6790000.0,19/11/2024,-0.007917397869648624,-0.0079
2024-11-20,240.78,244.4,244.61,238.64,9.02M,-0.0095,9020000.0,20/11/2024,-0.009502653338269829,-0.0095
2024-11-21,244.76,243.23,245.49,242.1,8.78M,0.0165,8780000.0,21/11/2024,0.0165296120940277,0.0165
2024-11-22,248.55,243.61,249.15,243.03,8.00M,0.0155,8000000.0,22/11/2024,0.01548455630004919,0.0155
2024-11-25,250.29,249.59,254.31,249.06,10.30M,0.007,10300000.0,25/11/2024,0.007000603500301628,0.007
2024-11-26,249.97,250.49,251.0,248.34,6.21M,-0.0013,6210000.0,26/11/2024,-0.0012785169203722857,-0.0013
2024-11-27,249.79,249.35,251.19,248.77,5.47M,-0.0007,5470000.0,27/11/2024,-0.0007200864103692473,-0.0007
2024-11-29,249.72,249.86,251.77,249.45,5.49M,-0.0003,5490000.0,29/11/2024,-0.00028023539773402995,-0.0003
2024-12-02,246.25,249.55,250.25,245.03,8.90M,-0.0139,8900000.0,02/12/2024,-0.013895563030594249,-0.0139
2024-12-03,244.82,248.23,249.04,244.63,6.66M,-0.0058,6660000.0,03/12/2024,-0.005807106598984757,-0.0058
2024-12-04,243.4,244.7,245.35,242.23,7.35M,-0.0058,7350000.0,04/12/2024,-0.005800179723878696,-0.0058
2024-12-05,245.48,245.39,247.18,244.62,6.57M,0.0085,6570000.0,05/12/2024,0.008545603944124736,0.0085
2024-12-06,247.36,245.7,247.74,244.84,5.52M,0.0077,5520000.0,06/12/2024,0.0076584650480691074,0.0077
2024-12-09,243.81,247.13,247.87,243.76,7.08M,-0.0144,7080000.0,09/12/2024,-0.014351552393273015,-0.0144
2024-12-10,242.86,243.89,247.96,242.22,9.11M,-0.0039,9110000.0,10/12/2024,-0.003896476764693735,-0.0039
2024-12-11,243.53,244.0,244.27,242.18,7.88M,0.0028,7880000.0,11/12/2024,0.0027587910730462184,0.0028
2024-12-12,241.53,243.0,244.1,241.04,6.11M,-0.0082,6110000.0,12/12/2024,-0.008212540549419,-0.0082
2024-12-13,239.94,242.07,242.71,239.14,10.39M,-0.0066,10390000.0,13/12/2024,-0.006583033163582219,-0.0066
2024-12-16,239.58,240.61,240.67,237.52,9.03M,-0.0015,9030000.0,16/12/2024,-0.0015003750937734317,-0.0015
2024-12-17,238.36,238.65,239.02,236.63,8.08M,-0.0051,8080000.0,17/12/2024,-0.005092244761666254,-0.0051
2024-12-18,230.37,239.0,239.07,229.53,11.32M,-0.0335,11320000.0,18/12/2024,-0.03352072495385139,-0.0335
2024-12-19,232.96,232.27,236.36,232.27,11.79M,0.0112,11790000.0,19/12/2024,0.011242783348526242,0.0112
2024-12-20,237.6,231.92,239.21,231.59,32.35M,0.0199,32350000.0,20/12/2024,0.019917582417582347,0.0199
2024-12-23,238.39,236.07,238.62,234.88,8.61M,0.0033,8610000.0,23/12/2024,0.003324915824915786,0.0033
2024-12-24,242.31,239.43,242.49,239.07,3.73M,0.0164,3730000.0,24/12/2024,0.016443642770250566,0.0164
2024-12-26,243.14,241.43,243.26,240.79,4.45M,0.0034,4450000.0,26/12/2024,0.003425364202880532,0.0034
2024-12-27,241.17,242.72,243.39,240.04,5.73M,-0.0081,5730000.0,27/12/2024,-0.008102327876943316,-0.0081
2024-12-30,239.32,238.77,240.84,237.11,5.72M,-0.0077,5720000.0,30/12/2024,-0.007670937512957665,-0.0077
2024-12-31,239.71,240.05,241.44,239.03,4.87M,0.0016,4870000.0,31/12/2024,0.0016296172488718952,0.0016
2025-01-02,240.0,240.92,243.28,239.45,9.22M,0.0012,9220000.0,02/01/2025,0.0012097951691627529,0.0012
2025-01-03,243.28,243.89,244.88,240.26,9.49M,0.0137,9490000.0,03/01/2025,0.013666666666666716,0.0137
2025-01-06,240.85,243.7,245.69,240.58,9.92M,-0.01,9920000.0,06/01/2025,-0.009988490628082936,-0.01
2025-01-07,243.17,242.14,245.26,240.9,8.75M,0.0096,8750000.0,07/01/2025,0.009632551380527321,0.0096
2025-01-08,243.13,242.75,244.25,240.5,8.68M,-0.0002,8680000.0,08/01/2025,-0.00016449397540807542,-0.0002
2025-01-10,239.87,243.09,243.81,238.74,10.26M,-0.0134,10260000.0,10/01/2025,-0.01340846460741163,-0.0134
2025-01-13,244.21,239.67,244.54,239.0,10.01M,0.0181,10010000.0,13/01/2025,0.01809313378079791,0.0181
2025-01-14,247.47,242.66,247.72,242.19,12.41M,0.0133,12410000.0,14/01/2025,0.013349166700790338,0.0133
2025-01-15,252.35,250.4,253.67,243.68,18.45M,0.0197,18450000.0,15/01/2025,0.019719561967107113,0.0197
2025-01-16,254.27,254.0,257.04,252.33,15.29M,0.0076,15290000.0,16/01/2025,0.00760848028531802,0.0076
2025-01-17,259.16,254.14,260.62,252.14,17.68M,0.0192,17680000.0,17/01/2025,0.019231525543713435,0.0192
2025-01-21,263.03,260.07,264.25,259.5,13.71M,0.0149,13710000.0,21/01/2025,0.014932860009260418,0.0149
2025-01-22,262.84,262.9,263.38,260.25,9.02M,-0.0007,9020000.0,22/01/2025,-0.000722351062616422,-0.0007
2025-01-23,265.95,264.69,266.86,263.81,10.75M,0.0118,10750000.0,23/01/2025,0.011832293410439787,0.0118
2025-01-24,264.84,263.69,267.1,263.01,7.67M,-0.0042,7670000.0,24/01/2025,-0.004173716864072197,-0.0042
2025-01-27,265.85,264.17,265.97,262.26,7.52M,0.0038,7520000.0,27/01/2025,0.0038136233197403335,0.0038
2025-01-28,267.14,265.85,267.33,264.83,7.38M,0.0049,7380000.0,28/01/2025,0.004852360353582608,0.0049
2025-01-29,266.58,267.21,270.68,265.61,7.68M,-0.0021,7680000.0,29/01/2025,-0.002096279104589316,-0.0021
2025-01-30,268.23,268.63,269.7,266.62,8.75M,0.0062,8750000.0,30/01/2025,0.006189511591267349,0.0062
2025-01-31,267.3,269.23,270.82,266.96,7.20M,-0.0035,7200000.0,31/01/2025,-0.0034671736942176734,-0.0035
2025-02-03,266.81,261.83,268.17,261.7,8.38M,-0.0018,8380000.000000001,03/02/2025,-0.0018331462775907914,-0.0018
2025-02-04,267.94,269.84,269.84,266.83,5.63M,0.0042,5630000.0,04/02/2025,0.0042352235673326355,0.0042
2025-02-05,270.43,268.91,270.64,268.33,5.70M,0.0093,5700000.0,05/02/2025,0.009293125326565788,0.0093
2025-02-06,276.9,272.45,276.98,271.19,7.26M,0.0239,7260000.0,06/02/2025,0.023924860407499082,0.0239
2025-02-07,275.8,277.27,278.55,274.71,6.86M,-0.004,6860000.0,07/02/2025,-0.003972553268327794,-0.004
2025-02-10,271.04,276.15,276.18,269.59,8.63M,-0.0173,8630000.0,10/02/2025,-0.017258883248730927,-0.0173
2025-02-11,274.99,270.26,276.22,269.66,7.20M,0.0146,7200000.0,11/02/2025,0.014573494687130983,0.0146
2025-02-12,275.45,274.08,276.45,273.25,6.68M,0.0017,6680000.0,12/02/2025,0.0016727881013853807,0.0017
2025-02-13,276.32,275.5,276.97,273.81,8.40M,0.0032,8400000.0,13/02/2025,0.0031584679615175304,0.0032
2025-02-14,276.59,277.37,279.23,276.45,5.69M,0.001,5690000.0,14/02/2025,0.0009771279675736544,0.001
2025-02-18,279.95,276.76,279.97,276.02,7.92M,0.0121,7920000.0,18/02/2025,0.012147944611157424,0.0121
2025-02-19,279.25,278.38,280.25,277.22,7.01M,-0.0025,7010000.0,19/02/2025,-0.002500446508305054,-0.0025
2025-02-20,266.8,278.67,278.74,265.73,13.85M,-0.0446,13850000.0,20/02/2025,-0.04458370635631148,-0.0446
2025-02-21,264.24,268.32,269.2,262.84,12.84M,-0.0096,12840000.0,21/02/2025,-0.009595202398800629,-0.0096
2025-02-24,261.34,265.49,267.0,258.61,10.37M,-0.011,10370000.0,24/02/2025,-0.010974871329094915,-0.011
2025-02-25,257.4,262.23,263.0,253.35,9.61M,-0.0151,9610000.0,25/02/2025,-0.015076146016683278,-0.0151
2025-02-26,258.79,257.16,260.91,256.93,5.94M,0.0054,5940000.0,26/02/2025,0.005400155400155482,0.0054
2025-02-27,259.05,260.18,263.64,257.86,8.20M,0.001,8199999.999999999,27/02/2025,0.0010046756057033868,0.001
2025-02-28,264.65,260.73,264.81,257.89,10.47M,0.0216,10470000.0,28/02/2025,0.02161744836904056,0.0216
2025-03-03,260.62,264.0,266.32,257.82,9.06M,-0.0152,9060000.0,03/03/2025,-0.015227659172491914,-0.0152
2025-03-04,250.25,255.28,257.23,245.95,13.47M,-0.0398,13470000.0,04/03/2025,-0.03978973217711612,-0.0398
2025-03-05,251.53,251.25,253.05,247.83,7.86M,0.0051,7860000.0,05/03/2025,0.005114885114885226,0.0051
2025-03-06,246.54,248.11,249.36,243.85,9.98M,-0.0198,9980000.0,06/03/2025,-0.019838587842404554,-0.0198
2025-03-07,242.28,245.23,246.72,239.42,20.50M,-0.0173,20500000.0,07/03/2025,-0.017279143343879255,-0.0173
2025-03-10,232.22,236.21,237.51,228.7,18.89M,-0.0415,18890000.0,10/03/2025,-0.04152220571239884,-0.0415
2025-03-11,229.14,231.74,233.32,226.69,18.14M,-0.0133,18140000.0,11/03/2025,-0.013263284816122711,-0.0133
2025-03-12,227.9,234.0,234.32,227.26,16.05M,-0.0054,16050000.0,12/03/2025,-0.005411538797241766,-0.0054
2025-03-13,225.19,229.3,229.5,224.23,16.47M,-0.0119,16469999.999999998,13/03/2025,-0.011891180342255447,-0.0119
2025-03-14,232.44,228.12,233.14,227.58,11.96M,0.0322,11960000.0,14/03/2025,0.03219503530352141,0.0322
2025-03-17,233.93,231.18,235.67,230.46,9.59M,0.0064,9590000.0,17/03/2025,0.0064102564102563875,0.0064
2025-03-18,234.97,234.32,236.17,233.52,10.34M,0.0044,10340000.0,18/03/2025,0.004445774376950373,0.0044
2025-03-19,239.11,235.74,242.33,234.89,10.12M,0.0176,10120000.0,19/03/2025,0.01761927054517609,0.0176
2025-03-20,239.01,236.56,241.76,236.2,8.33M,-0.0004,8330000.0,20/03/2025,-0.0004182175567731816,-0.0004
2025-03-21,241.63,237.81,242.3,236.5,19.33M,0.011,19330000.0,21/03/2025,0.010961884439981695,0.011
2025-03-24,248.06,245.48,248.69,244.41,9.42M,0.0266,9420000.0,24/03/2025,0.026610934072755832,0.0266
2025-03-25,251.13,249.31,251.82,247.62,9.29M,0.0124,9290000.0,25/03/2025,0.012376038055309069,0.0124
2025-03-26,251.03,252.6,254.67,249.78,12.79M,-0.0004,12790000.0,26/03/2025,-0.0003982001353880493,-0.0004
2025-03-27,248.12,249.52,250.64,247.18,8.02M,-0.0116,8020000.0,27/03/2025,-0.011592239971318197,-0.0116
2025-03-28,242.85,246.94,249.51,241.11,11.98M,-0.0212,11980000.0,28/03/2025,-0.021239722714815445,-0.0212
2025-03-31,245.3,239.41,245.86,237.36,13.60M,0.0101,13600000.0,31/03/2025,0.010088532015647633,0.0101
2025-04-01,243.66,242.62,245.69,240.88,8.05M,-0.0067,8050000.000000001,01/04/2025,-0.006685690990623772,-0.0067
2025-04-02,245.82,241.6,247.24,241.46,7.76M,0.0089,7760000.0,02/04/2025,0.008864811622752988,0.0089
2025-04-03,228.69,234.27,235.14,227.3,17.19M,-0.0697,17190000.0,03/04/2025,-0.06968513546497435,-0.0697
2025-04-04,210.28,215.3,217.7,208.93,27.17M,-0.0805,27170000.0,04/04/2025,-0.08050198959289867,-0.0805
2025-04-07,214.44,205.77,222.05,202.16,22.91M,0.0198,22910000.0,07/04/2025,0.019783146281148856,0.0198
2025-04-08,216.87,223.52,227.84,213.25,19.49M,0.0113,19490000.0,08/04/2025,0.01133184107442653,0.0113
2025-04-09,234.34,212.5,237.48,211.0,24.02M,0.0806,24020000.0,09/04/2025,0.08055517130077927,0.0806
2025-04-10,227.11,230.0,230.35,220.1,18.90M,-0.0309,18900000.0,10/04/2025,-0.03085260732269346,-0.0309
2025-04-11,236.2,226.31,238.57,225.0,20.28M,0.04,20280000.0,11/04/2025,0.040024657654880835,0.04
2025-04-14,234.72,237.1,239.78,233.63,13.02M,-0.0063,13020000.0,14/04/2025,-0.00626587637595255,-0.0063
2025-04-15,233.13,236.1,238.65,232.82,10.91M,-0.0068,10910000.0,15/04/2025,-0.006774028629856876,-0.0068
2025-04-16,229.61,232.0,233.58,227.93,9.32M,-0.0151,9320000.0,16/04/2025,-0.015098871874061559,-0.0151
2025-04-17,231.96,230.8,234.34,230.55,9.56M,0.0102,9560000.0,17/04/2025,0.010234745873437534,0.0102
2025-04-21,228.99,230.63,231.81,226.34,8.72M,-0.0128,8720000.0,21/04/2025,-0.012803931712364158,-0.0128
2025-04-22,235.59,231.98,235.99,231.37,10.70M,0.0288,10700000.0,22/04/2025,0.02882221931088691,0.0288
2025-04-23,240.88,240.22,246.79,240.0,14.13M,0.0225,14130000.0,23/04/2025,0.022454263763317606,0.0225
2025-04-24,244.64,239.74,245.47,237.58,9.06M,0.0156,9060000.0,24/04/2025,0.015609432082364538,0.0156
2025-04-25,243.55,244.65,245.62,241.75,8.59M,-0.0045,8590000.0,25/04/2025,-0.004455526487900485,-0.0045
2025-04-28,243.22,244.56,246.84,240.84,7.39M,-0.0014,7390000.0,28/04/2025,-0.0013549579141860502,-0.0014
2025-04-29,244.62,242.19,245.25,241.69,7.22M,0.0058,7220000.0,29/04/2025,0.005756105583422544,0.0058
2025-04-30,244.62,241.21,245.22,238.43,12.99M,0.0,12990000.0,30/04/2025,0.0,0.0
2025-05-01,246.89,242.84,248.45,242.17,8.69M,0.0093,8690000.0,01/05/2025,0.009279699125173568,0.0093
2025-05-02,252.51,251.26,253.62,249.46,7.17M,0.0228,7170000.0,02/05/2025,0.02276317388310578,0.0228
2025-05-05,252.56,251.18,255.16,250.59,5.45M,0.0002,5450000.0,05/05/2025,0.0001980119599225283,0.0002
2025-05-06,249.25,250.0,252.65,249.0,6.37M,-0.0131,6370000.0,06/05/2025,-0.013105796642381984,-0.0131
2025-05-07,249.39,249.85,252.45,248.83,8.72M,0.0006,8720000.0,07/05/2025,0.0005616850551655173,0.0006
2025-05-08,253.47,251.57,255.88,251.55,8.32M,0.0164,8320000.0,08/05/2025,0.01635991820040905,0.0164
2025-05-09,253.08,254.5,255.51,252.34,5.09M,-0.0015,5090000.0,09/05/2025,-0.0015386436264646086,-0.0015
2025-05-12,260.05,262.9,263.6,258.7,9.60M,0.0275,9600000.0,12/05/2025,0.027540698593330193,0.0275
2025-05-13,263.01,261.03,263.67,260.39,8.59M,0.0114,8590000.0,13/05/2025,0.0113824264564506,0.0114
2025-05-14,265.64,263.0,266.64,262.29,8.64M,0.01,8640000.0,14/05/2025,0.009999619786319913,0.01
2025-05-15,267.49,266.97,269.52,264.76,9.21M,0.007,9210000.0,15/05/2025,0.0069643126035237035,0.007
2025-05-16,267.56,267.5,268.46,264.71,8.93M,0.0003,8930000.0,16/05/2025,0.0002616920258700084,0.0003
2025-05-19,264.88,265.55,268.32,261.93,12.15M,-0.01,12150000.0,19/05/2025,-0.010016444909553002,-0.01
2025-05-20,265.68,262.52,266.66,262.3,8.44M,0.003,8440000.0,20/05/2025,0.0030202355783750523,0.003
2025-05-21,261.04,264.35,265.65,260.73,7.46M,-0.0175,7460000.0,21/05/2025,-0.017464619090635347,-0.0175
2025-05-22,260.67,259.44,262.3,258.87,6.51M,-0.0014,6510000.0,22/05/2025,-0.0014174072939013849,-0.0014
2025-05-23,260.71,256.81,261.99,256.0,6.67M,0.0002,6670000.0,23/05/2025,0.00015345072313643904,0.0002
2025-05-27,265.29,262.04,265.3,261.99,7.51M,0.0176,7510000.0,27/05/2025,0.017567412067047927,0.0176
2025-05-28,263.49,266.24,266.72,262.9,5.54M,-0.0068,5540000.0,28/05/2025,-0.0067850277055298,-0.0068
2025-05-29,264.37,264.8,265.41,262.53,5.08M,0.0033,5080000.0,29/05/2025,0.0033397851910887955,0.0033
2025-05-30,264.0,263.45,265.33,262.73,10.98M,-0.0014,10980000.0,30/05/2025,-0.0013995536558610855,-0.0014
2025-06-02,264.66,263.02,265.03,261.9,6.01M,0.0025,6010000.0,02/06/2025,0.0025000000000001688,0.0025
2025-06-03,266.27,263.73,266.58,262.88,7.00M,0.0061,7000000.0,03/06/2025,0.006083276656842607,0.0061
2025-06-04,264.22,265.92,267.12,264.18,5.92M,-0.0077,5920000.0,04/06/2025,-0.0076989521913845005,-0.0077
2025-06-05,261.95,264.74,264.74,260.31,8.18M,-0.0086,8180000.0,05/06/2025,-0.00859132541064278,-0.0086
2025-06-06,265.73,264.33,266.65,264.26,7.74M,0.0144,7740000.0,06/06/2025,0.014430234777629503,0.0144
2025-06-09,266.74,266.0,267.9,263.35,8.29M,0.0038,8289999.999999999,09/06/2025,0.0038008504873368043,0.0038
2025-06-10,268.6,265.88,268.9,265.85,7.54M,0.007,7540000.0,10/06/2025,0.006973082402339514,0.007
2025-06-11,268.15,268.68,269.62,265.79,7.43M,-0.0017,7430000.0,11/06/2025,-0.0016753536857783136,-0.0017
2025-06-12,268.24,266.86,268.29,265.14,6.62M,0.0003,6620000.0,12/06/2025,0.0003356330412083164,0.0003
2025-06-13,264.95,265.08,267.02,262.71,7.10M,-0.0123,7100000.0,13/06/2025,-0.01226513569937382,-0.0123
2025-06-16,270.36,267.0,271.73,266.85,8.57M,0.0204,8570000.0,16/06/2025,0.020418946971126672,0.0204
2025-06-17,269.52,268.17,270.59,267.8,6.74M,-0.0031,6740000.0,17/06/2025,-0.0031069684864626357,-0.0031
2025-06-18,273.96,270.0,277.72,269.72,9.59M,0.0165,9590000.0,18/06/2025,0.016473731077470966,0.0165
